restaurant_name,food_name,serving_size,serving_unit,calories,carbohydrates,sugars,fats,saturated_fats,cholesterol,sodium,fiber,potassium,proteins,carb_percent,fat_percent,protein_percent,score
Broken Yolk Cafe,Border Benedict,1.0,Serving,732.9,30.18,1.24,54.85,29.28,754.82,1945.8,2.17,569.98,30.15,16.47155137126484,67.35571019238643,16.455178059762588,0.667
Broken Yolk Cafe,Californian Omelet,1.0,Serving,515.76,2.59,0.71,40.45,18.15,631.97,1092.11,0.07,350.85,33.62,2.008686210640608,70.58515588645882,26.07414301225376,0.397
Domino's,Boneless Chicken,3.0,piece,266.0,0.0,0.0,10.37,2.86,124.6,120.4,0.0,340.2,40.5,0.0,35.08646616541353,60.902255639097746,0.4
Domino's,Classic Hoagie,0.5,hoagie,531.5,29.93,3.99,34.64,11.65,65.44,1597.31,3.07,428.86,25.3,22.524929444967075,58.65663217309501,19.040451552210726,0.566
Domino's,Hoagie Bun,0.5,hoagie,287.26,53.11,3.36,3.71,0.0,0.0,583.0,3.39,116.6,9.33,73.95390935041426,11.623616236162363,12.991714822808605,0.752
Domino's,Italian Sandwich,1.0,serving,531.5,29.93,3.99,34.64,11.65,65.44,1597.31,3.07,428.86,25.3,22.524929444967075,58.65663217309501,19.040451552210726,0.566
Domino's,Pizza Cheese,0.5,hoagie,452.2,56.66,6.09,16.47,7.59,28.9,1016.6,3.91,292.4,19.36,50.11941618752764,32.779743476337906,17.12516585581601,0.666
Domino's,Zesty Hoagie,0.5,hoagie,455.87,35.94,4.46,21.79,6.23,87.75,832.83,1.44,283.04,27.84,31.53530611797223,43.01884309123214,24.428016759163796,0.583
Domino's,Bacon Cheddar Hoagie,0.5,hoagie,595.02,39.86,9.77,33.46,12.93,105.5,1422.14,2.74,502.18,33.3,26.795737958387956,50.610063527276395,22.385802157910657,0.516
Domino's,Buffalo Chicken Sandwich,1.0,serving,733.09,41.54,7.88,46.77,16.71,117.2,2036.29,2.93,635.57,37.06,22.665702710444826,57.418597989332824,20.22125523469151,0.535
Domino's,Buffalo Ranch Hoagie,0.5,hoagie,531.5,29.93,3.99,34.64,11.65,65.44,1597.31,3.07,428.86,25.3,22.524929444967075,58.65663217309501,19.040451552210726,0.566
Domino's,Chicken Caesar Salad,1.0,container,508.32,13.56,2.93,28.41,6.23,135.57,784.72,3.42,708.9,47.81,10.670443814919736,50.300991501416426,37.62197041233868,0.458
Domino's,Chicken Parm Sandwich,1.0,serving,798.15,91.93,9.07,21.43,9.0,193.51,1704.12,4.61,639.78,56.81,46.07154043726117,24.16463070851344,28.47083881475913,0.286
Domino's,Cinnamon Bread Twists,2.0,piece,117.52,12.64,6.68,6.92,3.29,1.3,79.3,0.31,26.52,1.16,43.02246426140231,52.99523485364194,3.9482641252552755,0.163
Domino's,Classic Garden Salad,1.5,cup,530.95,25.13,8.93,41.82,10.3,130.86,1179.56,8.4,907.25,17.89,18.932102834541855,70.88803088803088,13.47772859967982,0.429
Domino's,Garlic Bread Twists,2.0,piece,147.49,19.13,0.48,5.54,1.28,3.01,231.77,1.03,56.76,5.25,51.88148349040612,33.80568174113499,14.238253440911247,0.503
Domino's,Garlic Dipping Cup,1.0,cup,1507.98,3.35,1.4,165.1,25.8,92.4,2616.33,0.63,100.15,2.66,0.8886059496810303,98.53578959933155,0.7055796495974748,0.298
Domino's,Garlic Oil Blend,0.5,hoagie,123.51,0.93,0.03,13.51,1.87,0.0,0.75,0.06,11.41,0.18,3.0119018702939035,98.44547000242895,0.5829487490891425,0.309
Domino's,Garlic Parmesan Wings,4.0,piece,98.64,0.42,0.01,8.43,2.68,33.67,146.45,0.02,46.78,5.16,1.70316301703163,76.91605839416059,20.92457420924574,0.33
Domino's,Hoagie Beef Patty,0.5,hoagie,197.2,0.0,0.0,11.92,4.53,71.4,67.15,0.0,296.65,20.93,0.0,54.40162271805274,42.454361054766736,0.4
Domino's,Honey BBQ Wings,4.0,piece,89.99,7.84,4.74,4.68,1.25,16.79,154.31,0.18,63.44,4.37,34.84831647960885,46.80520057784198,19.42438048672075,0.209
Domino's,Hot Buffalo Wings,4.0,piece,81.01,0.1,0.05,5.71,1.86,42.29,265.83,0.01,64.12,6.86,0.4937662017034934,63.43661276385632,33.87236143685964,0.333
Texas Roadhouse,Roadhouse Churrasco (in selected stores only),1.0,Order,418.49,4.63,2.77,36.48,22.2,112.95,1062.57,0.68,363.35,19.1,4.425434299505365,78.45348753853139,18.256111257138762,0.338
Texas Roadhouse,Applesauce,1.0,Order,75.48,19.41,16.28,0.19,0.03,0.0,2.22,1.33,83.25,0.18,102.86168521462639,2.2655007949125596,0.9538950715421303,0.203
Texas Roadhouse,Texas Red Chili (no beans) - Bowl,1.0,Order,263.68,33.89,4.22,9.63,2.9,43.52,1082.88,8.45,934.4,15.67,51.41080097087378,32.86938713592233,23.77123786407767,0.632
Texas Roadhouse,Texas Red Chili (no beans) - Cup,1.0,Order,263.68,33.89,4.22,9.63,2.9,43.52,1082.88,8.45,934.4,15.67,51.41080097087378,32.86938713592233,23.77123786407767,0.632
Texas Roadhouse,Texas Red Chili (with beans) - Bowl,1.0,Order,263.68,33.89,4.22,9.63,2.9,43.52,1082.88,8.45,934.4,15.67,51.41080097087378,32.86938713592233,23.77123786407767,0.632
Texas Roadhouse,Texas Red Chili (with beans) - Cup,1.0,Order,263.68,33.89,4.22,9.63,2.9,43.52,1082.88,8.45,934.4,15.67,51.41080097087378,32.86938713592233,23.77123786407767,0.632
Texas Roadhouse,Texas Red Chili (no beans) Side - Cup,1.0,Order,263.68,33.89,4.22,9.63,2.9,43.52,1082.88,8.45,934.4,15.67,51.41080097087378,32.86938713592233,23.77123786407767,0.632
Texas Roadhouse,Texas Red Chili (with beans) Side - Cup,1.0,Order,263.68,33.89,4.22,9.63,2.9,43.52,1082.88,8.45,934.4,15.67,51.41080097087378,32.86938713592233,23.77123786407767,0.632
Texas Roadhouse,Bacon Cheeseburger,1.0,Order,595.02,39.86,9.77,33.46,12.93,105.5,1422.14,2.74,502.18,33.3,26.795737958387956,50.610063527276395,22.385802157910657,0.516
Texas Roadhouse,Baked Potato,1.0,Order,160.89,36.59,2.04,0.22,0.06,0.0,17.3,3.81,925.55,4.33,90.96898502082169,1.2306544844303562,10.765119025421097,0.639
Texas Roadhouse,Buttered Corn,1.0,Order,111.05,14.33,1.65,4.8,2.63,10.17,172.51,0.78,37.68,2.61,51.61638901395767,38.90139576767221,9.401170643854119,0.394
Texas Roadhouse,Cactus Blossom,1.0,Order,54.59,12.31,1.02,0.35,0.08,0.0,61.8,5.87,294.58,2.98,90.19967026928009,5.770287598461256,21.835501007510533,0.47
Texas Roadhouse,Caesar Salad,1.0,Order,481.41,22.8,4.93,39.7,8.19,35.68,1151.94,5.75,612.82,10.21,18.944350969028477,74.21948027668724,8.48341330674477,0.448
Texas Roadhouse,Chicken Critters,1.0,Order,198.0,0.0,0.0,4.28,1.21,102.0,88.8,0.0,307.2,37.22,0.0,19.454545454545453,75.19191919191918,0.4
Texas Roadhouse,Deviled Eggs,1.0,Order,68.37,0.51,0.13,5.85,1.33,94.93,69.4,0.13,41.81,3.24,2.98376480912681,77.00745941202281,18.955682316805618,0.318
Texas Roadhouse,Filet Medallions,1.0,Order,206.55,0.0,0.0,12.1,4.76,78.2,47.6,0.0,285.6,22.92,0.0,52.723311546840954,44.38634713144517,0.4
Texas Roadhouse,Fresh Vegetables,1.0,Order,34.06,7.15,3.31,0.3,0.06,0.0,37.5,2.46,298.0,1.67,83.96946564885496,7.927187316500292,19.61244862008221,0.277
Texas Roadhouse,Fried Pickles,1.0,Order,163.4,22.52,0.57,6.34,0.75,12.69,415.52,1.12,109.0,3.89,55.128518971848216,34.92044063647491,9.522643818849449,0.526
Texas Roadhouse,Green Beans,1.0,Order,43.75,9.85,4.54,0.35,0.08,0.0,1.25,4.0,182.5,2.36,90.05714285714286,7.199999999999999,21.577142857142857,0.277
Texas Roadhouse,Grilled Shrimp,1.0,Order,101.15,1.29,0.0,1.45,0.44,179.35,804.95,0.0,144.5,19.36,5.101334651507662,12.901631240731584,76.55956500247157,0.409
Cheba Hut,"Cheba Chiesel, Blunt, 12 inch",1.0,Serving,1088.43,97.06,13.39,40.87,11.5,190.51,1884.17,5.88,1091.62,80.49,35.66972611927271,33.79454811058129,29.580221052341443,0.254
Cheba Hut,"Cheba Chiesel, Nug, 4 inch",1.0,Serving,284.62,35.66,3.83,10.37,4.78,18.19,639.86,2.46,184.04,12.19,50.1159440657719,32.79108987421825,17.131614081933805,0.58
Cheba Hut,"Cheba Chiesel, Pinner, 8 inch",1.0,Serving,169.53,13.01,6.8,12.09,6.94,0.85,5.67,3.09,202.7,2.21,30.696631864566744,64.18333038400283,5.214416327493659,0.204
Cheba Hut,Cookies,1.0,Serving,147.6,19.61,9.87,7.42,2.43,0.0,93.3,0.6,51.3,1.53,53.143631436314365,45.24390243902439,4.146341463414634,0.202
Cheba Hut,Horseradish,1.0,Serving,2.4,0.56,0.4,0.03,0.0,0.0,21.0,0.17,12.3,0.06,93.33333333333334,11.250000000000002,10.0,0.292
Cheba Hut,Hummus,1.0,Serving,99.6,8.57,4.29,5.76,0.86,0.0,227.4,3.6,136.8,4.74,34.41767068273093,52.04819277108433,19.036144578313255,0.282
Cheba Hut,Lemonade,20.0,fl oz,98.8,25.74,24.65,0.1,0.01,0.0,9.88,0.0,37.05,0.17,104.21052631578947,0.9109311740890689,0.688259109311741,0.246
Cheba Hut,Pepsi,20.0,fl oz,155.4,38.33,36.78,0.93,0.0,0.0,11.1,0.0,18.5,0.0,98.66151866151866,5.386100386100386,0.0,0.365
Cheba Hut,Au Jus,1.0,Serving,60.47,1.18,0.01,5.83,2.9,6.21,460.37,0.1,33.64,0.77,7.805523400033073,86.77029932197784,5.093434761038532,0.316
Cheba Hut,BBQ Sauce,1.0,Serving,58.48,13.86,11.3,0.21,0.02,0.0,349.18,0.31,78.88,0.28,94.8016415868673,3.23187414500684,1.9151846785225721,0.138
Cheba Hut,Cherry Pepsi,20.0,fl oz,55.86,14.69,10.76,0.0,0.0,0.0,6.3,0.21,11.34,0.03,105.19155030433225,0.0,0.21482277121374865,0.143
Cheba Hut,Chipotle Mayo,1.0,Serving,78.96,0.99,0.47,8.23,1.29,4.61,115.37,0.22,18.85,0.21,5.015197568389058,93.80699088145899,1.0638297872340425,0.295
Cheba Hut,Dijonnaise Sauce,1.0,Serving,5.92,0.28,0.05,0.5,0.06,0.19,124.45,0.19,7.22,0.18,18.91891891891892,76.01351351351352,12.162162162162161,0.304
Cheba Hut,Dr. Pepper,20.0,fl oz,1.62,0.35,0.21,0.03,0.0,0.0,0.46,0.14,9.35,0.05,86.41975308641973,16.666666666666664,12.345679012345679,0.297
Cheba Hut,Goo Balls,1.0,Serving,61.87,1.11,0.61,3.88,0.89,15.46,172.25,0.0,89.19,5.27,7.176337481816714,56.44092451915307,34.07144011637303,0.313
Cheba Hut,Handcrafted Marinara,1.0,Serving,332.5,39.53,1.5,6.29,1.0,82.83,429.1,2.24,272.04,23.57,47.55488721804512,17.025563909774437,28.35488721804511,0.746
Cheba Hut,Honey Mustard,1.0,Serving,139.2,7.0,4.75,12.25,1.5,8.7,153.6,0.12,6.0,0.26,20.114942528735632,79.20258620689657,0.7471264367816093,0.18
Cheba Hut,Honey-Sriracha,1.0,Serving,6.05,1.25,0.98,0.06,0.86,0.0,138.06,0.14,20.87,0.13,82.64462809917356,8.925619834710744,8.59504132231405,0.275
Cheba Hut,Jalapeno Hummus,1.0,Serving,99.6,8.57,4.29,5.76,0.86,0.0,227.4,3.6,136.8,4.74,34.41767068273093,52.04819277108433,19.036144578313255,0.282
Cheba Hut,Mountain Dew,20.0,fl oz,231.77,60.69,61.02,0.0,0.0,0.0,85.14,0.0,9.46,0.0,104.74176985804893,0.0,0.0,0.422
Kura Sushi,Kura Roll,1.0,Serving,193.9,21.27,0.09,0.77,0.26,33.15,67.07,0.1,430.99,24.01,43.87828777720475,3.5740072202166058,49.530685920577625,0.6
Kura Sushi,Kura Crispy Fries,1.0,Serving,115.2,16.37,0.16,5.43,0.99,0.0,277.8,1.2,172.2,1.28,56.84027777777778,42.421875,4.444444444444445,0.472
Kura Sushi,Edamame,1.0,Serving,93.78,6.91,1.69,4.03,0.48,0.0,4.65,4.03,337.9,9.23,29.473235231392618,38.67562380038388,39.36873533802517,0.398
Kura Sushi,Tantanmen,1.0,Serving,640.0,17.56,1.6400000000000001,8.43,1.64,19.745,162.285,1.1099999999999999,284.03,5.97,10.974999999999998,11.8546875,3.7312499999999997,0.446
Kura Sushi,Warabimochi,1.0,Serving,200.0,17.56,1.6400000000000001,8.43,1.64,19.745,162.285,1.1099999999999999,284.03,5.97,35.12,37.935,11.94,0.446
Kura Sushi,Watermelon,1.0,Serving,85.8,21.59,17.73,0.43,0.05,0.0,2.86,1.14,320.32,1.74,100.65268065268064,4.510489510489511,8.111888111888112,0.23
Kura Sushi,Beef Ojyu,1.0,Serving,535.1,41.28,8.93,16.12,7.42,171.62,329.91,6.67,1614.14,57.91,30.85778359185199,27.112689216968793,43.28910484021678,0.582
Kura Sushi,Beef Udon,1.0,Serving,638.28,86.75,12.07,10.52,3.23,73.51,2825.18,6.45,1253.06,48.61,54.36485554928871,14.833615341229553,30.463119634016422,0.36
Kura Sushi,Caterpillar Roll,1.0,Serving,472.1,48.92,18.31,21.51,3.58,107.09,883.71,5.73,800.21,20.85,41.44884558356281,41.006142766363055,17.665748782037703,0.642
Kura Sushi,Crispy Chicken,1.0,Serving,376.6,4.41,0.0,20.89,5.68,126.0,117.6,0.14,327.6,39.98,4.684014869888475,49.922995220392984,42.46415294742432,0.444
Kura Sushi,Crispy Squid,1.0,Serving,399.38,35.09,13.41,11.18,2.0,528.44,1397.57,6.1,1186.3,41.41,35.14447393459863,25.194050778706995,41.47428514197005,0.516
Kura Sushi,Crunchy Roll,1.0,Serving,155.94,13.7,0.62,8.76,3.02,19.32,273.93,2.69,144.21,6.11,35.141721174810826,50.55790688726434,15.67269462613826,0.472
Kura Sushi,Eel Nigiri,1.0,Serving,217.92,15.69,2.35,9.38,1.9,99.97,163.26,0.22,247.74,16.08,28.799559471365637,38.73898678414097,29.51541850220264,0.439
Kura Sushi,Fried Scallops,1.0,Serving,31.36,3.42,0.02,0.66,0.07,5.31,94.05,0.18,47.62,2.99,43.62244897959184,18.941326530612244,38.13775510204082,0.349
Kura Sushi,Fried Takoyaki,1.0,Serving,57.58,5.78,0.14,2.45,0.31,18.99,161.31,0.22,67.35,2.95,40.15283084404307,38.29454671761028,20.493226814866276,0.367
Kura Sushi,Garlic Steak,1.0,Serving,150.5,17.94,1.59,7.14,2.27,0.0,233.92,1.08,44.29,3.59,47.68106312292359,42.69767441860465,9.541528239202657,0.44
Kura Sushi,Ikura Norimaki,1.0,Serving,232.13,30.08,0.25,7.83,1.38,20.17,76.35,0.12,154.21,8.94,51.83302459828544,30.357989057855512,15.405160901219144,0.623
Kura Sushi,Inari Gunkan,1.0,Serving,101.96,16.8,5.05,2.68,0.37,0.0,105.81,0.46,38.48,2.93,65.90819929384072,23.656335817967832,11.49470380541389,0.279
Kura Sushi,Kappa Maki,1.0,Serving,238.87,46.82,0.58,2.83,0.47,0.0,30.06,1.01,148.86,6.22,78.4024783354963,10.662703562607275,10.415707288483276,0.767
Kura Sushi,Kitsune Udon,1.0,Serving,681.08,84.75,9.49,20.09,2.61,172.25,3159.48,5.53,950.87,38.75,49.77388852998179,26.547542138955777,22.75797263170259,0.367
True Food Kitchen,True Story,1.0,Serving,120.0,17.56,2.2,8.43,1.25,0.0,115.8,1.08,162.875,5.97,58.533333333333324,63.22500000000001,19.9,0.423
True Food Kitchen,True Blue Grass-Fed Burger,1.0,Serving,247.38,0.13,0.0,17.34,7.73,59.28,68.4,0.0,162.875,22.57,0.21020292667151752,63.08513218530196,36.494461961355,0.401
True Food Kitchen,Americano,1.0,Serving,8.88,1.65,0.0,0.18,0.09,0.0,28.81,0.0,113.47,0.12,74.32432432432431,18.24324324324324,5.405405405405405,0.316
True Food Kitchen,Cappuccino,1.0,Serving,119.7,11.97,11.57,4.64,2.93,18.3,115.8,0.0,388.33,7.62,40.0,34.887218045112775,25.46365914786967,0.152
True Food Kitchen,Espresso,1.0,Serving,2.66,0.49,0.0,0.05,0.03,0.0,4.14,0.0,34.04,0.04,73.68421052631578,16.917293233082706,6.015037593984962,0.305
True Food Kitchen,Athletic Fauxjito,1.0,Serving,90.0,17.56,2.2,8.43,1.25,0.0,115.8,1.08,162.875,5.97,78.04444444444444,84.30000000000001,26.53333333333333,0.423
True Food Kitchen,Avo-Rita,1.0,Serving,321.6,17.15,1.33,29.47,4.27,0.0,14.07,13.47,974.85,4.02,21.330845771144276,82.47201492537314,4.999999999999999,0.53
True Food Kitchen,Avocado Toast,1.0,Serving,188.97,19.89,1.81,11.42,1.64,0.0,439.08,5.39,380.54,3.84,42.10192093983172,54.389585648515634,8.128274329258613,0.508
True Food Kitchen,Berry Cerealtini,1.0,Serving,423.75,59.89,35.56,18.16,3.21,33.9,379.68,1.24,136.73,5.07,56.53333333333334,38.56991150442478,4.785840707964602,0.472
True Food Kitchen,Blue Moon,1.0,Serving,0.78,0.2,0.14,0.0,0.0,0.0,0.01,0.03,1.05,0.01,102.56410256410258,0.0,5.128205128205128,0.297
True Food Kitchen,Blueberry 75,1.0,Serving,0.78,0.2,0.14,0.0,0.0,0.0,0.01,0.03,1.05,0.01,102.56410256410258,0.0,5.128205128205128,0.297
True Food Kitchen,Blueberry Pancakes,1.0,Serving,84.36,11.02,2.2,3.5,0.75,21.28,156.56,1.08,52.44,2.32,52.25225225225225,37.33997155049787,11.000474158368895,0.343
True Food Kitchen,Bright Eyes,1.0,Serving,170.0,17.56,2.2,8.43,1.25,0.0,115.8,1.08,162.875,5.97,41.317647058823525,44.629411764705885,14.047058823529412,0.423
True Food Kitchen,Buffalo Cauliflower,1.0,Serving,52.14,6.38,2.96,2.59,1.32,5.08,779.77,3.03,230.11,2.62,48.94514767932489,44.706559263521285,20.099731492136556,0.296
True Food Kitchen,Burrito Bowl,1.0,Serving,701.86,74.2,5.39,23.91,11.24,133.53,1390.26,8.17,1149.78,46.53,42.28763571082552,30.659960675918274,26.5181090245918,0.578
True Food Kitchen,Charred Cauliflower,1.0,Serving,106.63,6.16,2.59,8.91,1.25,0.0,744.76,3.06,189.02,2.46,23.107943355528466,75.20397636687612,9.228172184188315,0.308
True Food Kitchen,Cinnamon Tostini,1.0,Serving,3.21,1.05,0.03,0.02,0.0,0.0,0.13,0.69,5.6,0.05,130.84112149532712,5.607476635514018,6.230529595015577,0.318
True Food Kitchen,Clean Margarita,1.0,Serving,295.17,34.75,31.83,0.26,0.02,0.0,8.97,2.12,228.26,1.18,47.09150658942304,0.7927634922248196,1.5990784971372427,0.365
True Food Kitchen,Clear Mary,1.0,Serving,164.42,7.9,5.22,0.58,0.04,0.0,170.37,1.13,423.38,1.71,19.219073105461625,3.174796253497142,4.160077849410047,0.19
True Food Kitchen,Colossal Cookie,1.0,Serving,135.45,17.24,6.28,6.53,3.78,26.49,161.41,1.03,42.12,2.23,50.91177556293835,43.38870431893688,6.58545588778147,0.238
L&L Hawaiian Barbecue,Barbecue Chicken,1.0,Serving,144.88,10.2,8.31,4.2,1.12,45.74,302.6,0.23,197.7,15.46,28.16123688569851,26.090557702926564,42.68360022087245,0.178
L&L Hawaiian Barbecue,Loco Moco,1.0,Serving,632.62,67.01,2.12,23.02,8.25,256.72,659.15,1.12,611.56,36.27,42.369827068382286,32.74951787803105,22.933198444563878,0.692
L&L Hawaiian Barbecue,Lighter BBQ Chicken,1.0,Serving,144.88,10.2,8.31,4.2,1.12,45.74,302.6,0.23,197.7,15.46,28.16123688569851,26.090557702926564,42.68360022087245,0.178
L&L Hawaiian Barbecue,Lighter Garlic Shrimp,1.0,Serving,224.27,1.31,0.05,10.42,3.7,262.53,266.15,0.16,360.72,32.01,2.336469434164177,41.815668613724526,57.091898158469704,0.413
L&L Hawaiian Barbecue,BBQ Cheeseburger,1.0,Serving,535.31,39.24,7.16,28.66,14.0,95.52,1176.09,2.39,443.77,30.27,29.321327828734756,48.185163736900115,22.61866955595823,0.519
L&L Hawaiian Barbecue,BBQ Mix,1.0,Serving,353.32,32.78,17.43,23.29,4.45,2.92,88.33,3.65,473.04,10.37,37.110834371108346,59.325823615985506,11.740065662855201,0.413
L&L Hawaiian Barbecue,Chicken Katsu,1.0,Serving,332.29,22.52,1.74,11.47,2.0,125.18,281.24,1.32,296.58,32.44,27.10885070269945,31.066237322820427,39.05022721117096,0.562
L&L Hawaiian Barbecue,Seafood Combo,1.0,Serving,297.01,11.37,1.52,15.57,1.56,208.12,1744.66,1.15,331.63,27.0,15.312615736843876,47.18022962189825,36.36241203999865,0.463
L&L Hawaiian Barbecue,Spam Musubi,1.0,Serving,102.58,15.54,2.4,2.93,1.08,7.46,258.27,0.19,68.91,2.79,60.59660752583349,25.70676545135504,10.879313706375513,0.368
L&L Hawaiian Barbecue,Spam Saimin,1.0,Serving,653.03,71.24,6.14,23.88,8.03,182.01,4141.51,0.64,934.49,41.63,43.63658637428602,32.91119856668147,25.49959419934766,0.484
L&L Hawaiian Barbecue,BBQ Beef Bowl,1.0,Serving,1131.35,27.72,22.6,81.67,32.77,242.76,883.32,0.61,1039.21,66.36,9.800680602819641,64.96928448313962,23.462235382507625,0.372
L&L Hawaiian Barbecue,BBQ Chicken Bowl,1.0,Serving,131.07,0.31,0.31,9.2,2.36,65.79,295.29,0.0,145.35,11.94,0.9460593575951782,63.17235065232318,36.438544289311054,0.35
L&L Hawaiian Barbecue,Kalua Pork With Cabbage,1.0,Serving,150.44,9.54,0.43,7.95,2.3,40.87,386.4,0.62,138.84,9.63,25.36559425684658,47.56048923158735,25.60489231587344,0.43
Dickey's Barbecue Pit,Sweet Kings Hawaiian Pulled Pork Sandwich,1.0,Serving,532.07,80.9,53.74,7.49,2.17,100.28,2077.08,2.88,858.24,34.21,60.81906516059917,12.669385607156952,25.718420508579698,0.368
Sweet Baby Ray's,Hawaiian Style Barbecue Sauce,2.0,tbsp,23.38,5.81,5.15,0.04,0.0,0.0,47.51,0.19,45.0,0.17,99.40119760479041,1.5397775876817792,2.90846877673225,0.153
Lay's,"Potato Chips, Barbecue",1.0,package,148.96,15.07,0.09,9.51,0.95,0.0,147.56,0.87,334.88,1.79,40.4672395273899,57.45837808807733,4.806659505907626,0.46
Lay's,Barbecue,15.0,chips,418.32,46.66,37.85,11.01,3.53,87.15,1658.34,2.99,759.45,32.84,44.61656148403136,23.687607573149744,31.40179766685791,0.584
Lunds & Byerlys,Hawaiian Luau Mix,0.25,Cup,155.09,27.89,21.73,5.71,2.71,0.0,17.6,2.0,157.43,1.02,71.93242633309691,33.13559868463473,2.630730543555355,0.297
Liko Lehua,Hawaiian Vanilla Butter,1.0,tablespoon,243.23,1.02,0.0,12.45,2.87,98.02,472.81,0.51,534.01,30.12,1.6774246597870328,46.06750811988653,49.53336348312297,0.417
Hawaiian Bros,"Luau Pig, Large",1.0,Serving,71.5,0.36,0.19,4.76,1.56,186.0,71.0,0.0,69.0,6.28,2.013986013986014,59.916083916083906,35.13286713286713,0.327
Ruth's Chris Steak House,Ruth's Coffee,1.0,serving,2.37,0.0,0.0,0.05,0.0,0.0,4.74,0.0,116.13,0.28,0.0,18.987341772151897,47.257383966244724,0.301
Ruth's Chris Steak House,Ruth's Manhattan,1.0,serving,166.82,4.29,3.26,0.01,0.0,0.0,2.11,0.16,15.78,0.04,10.286536386524398,0.053950365663589496,0.09591176117971467,0.213
Ruth's Chris Steak House,Ruth's Chop Salad,1.0,serving,530.95,25.13,8.93,41.82,10.3,130.86,1179.56,8.4,907.25,17.89,18.932102834541855,70.88803088803088,13.47772859967982,0.429
Ruth's Chris Steak House,Ruth's Dipping Trio,1.0,serving,1507.98,3.35,1.4,165.1,25.8,92.4,2616.33,0.63,100.15,2.66,0.8886059496810303,98.53578959933155,0.7055796495974748,0.298
Ruth's Chris Steak House,Ruth's G&T,1.0,serving,2.45,0.0,0.0,0.0,0.0,0.0,2.45,0.0,19.6,0.54,0.0,0.0,88.16326530612245,0.303
Ruth's Chris Steak House,Ruth's Vegetarian Trio,1.0,serving,352.09,54.1,10.24,9.32,1.3,0.13,2420.22,5.34,455.41,15.55,61.46155812434322,23.82345423045244,17.665937686387007,0.634
Ruth's Chris Steak House,Steak House Salad (No Dressing),1.0,serving,168.0,2.07,0.55,18.1,2.5,0.0,304.81,0.3,37.43,0.21,4.928571428571428,96.96428571428571,0.5,0.303
Ruth's Chris Steak House,Calamari,1.0,serving,356.47,37.45,0.14,14.51,1.33,192.16,252.36,1.33,261.99,17.61,42.02317165539877,36.634218868347965,19.760428647572024,0.757
Ruth's Chris Steak House,Carpaccio,1.0,serving,180.97,1.97,0.74,13.13,5.88,53.53,266.07,0.21,226.23,13.19,4.354312869536387,65.29811570978616,29.154003425982207,0.358
Ruth's Chris Steak House,Cheesecake,1.0,serving,401.25,31.88,27.25,28.13,12.4,68.75,547.5,0.5,112.5,6.88,31.78068535825545,63.095327102803736,6.858566978193147,0.345
Ruth's Chris Steak House,Coffee,1.0,serving,2.37,0.0,0.0,0.05,0.0,0.0,4.74,0.0,116.13,0.28,0.0,18.987341772151897,47.257383966244724,0.301
Ruth's Chris Steak House,Espresso,1.0,serving,2.66,0.49,0.0,0.05,0.03,0.0,4.14,0.0,34.04,0.04,73.68421052631578,16.917293233082706,6.015037593984962,0.305
Ruth's Chris Steak House,Filet,1.0,serving,226.95,0.0,0.0,14.55,5.73,82.45,45.9,0.0,279.65,22.49,0.0,57.69993390614674,39.638686935448334,0.4
Ruth's Chris Steak House,Hashbrowns,1.0,serving,144.16,15.31,0.3,9.03,1.35,0.0,299.98,1.43,188.15,1.37,42.48057713651499,56.374861265260826,3.801331853496116,0.46
Ruth's Chris Steak House,Ribeye,1.0,serving,153.0,1.28,0.0,9.01,3.46,54.4,74.8,0.0,303.45,16.75,3.3464052287581705,53.0,43.790849673202615,0.396
